n,t
35100,12.704788
35110,12.913600
35120,12.407803
35130,12.634383
35140,13.260344
35150,13.403153
35160,12.770974
35170,12.556949
35180,13.006754
35190,13.227680
35200,12.701451
35210,12.667894
35220,13.767552
35230,13.376498
35240,12.876154

