n,t
3902,0.145515
3904,0.147536
3906,0.154885
3908,0.151108
3910,0.148099
3912,0.154035
3914,0.145513
3916,0.152253
3918,0.149219
3920,0.144536
3922,0.148468
3924,0.151605
3926,0.150339
3928,0.145857
3930,0.141733
3932,0.156570
3934,0.148905
3936,0.153850
3938,0.154684
3940,0.153748
3942,0.155055
3944,0.146076
3946,0.141798
3948,0.146330
3950,0.148019
3952,0.152791
3954,0.155951
3956,0.150388
3958,0.144517
3960,0.155331
3962,0.148235
3964,0.153823
3966,0.147924
3968,0.156948
3970,0.156381
3972,0.149117
3974,0.149319
3976,0.145935
3978,0.145306
3980,0.150675
3982,0.144926
3984,0.153903
3986,0.154085
3988,0.147677
3990,0.149973
3992,0.148907
3994,0.148937
3996,0.153336
3998,0.148648
4000,0.160574
4002,0.151864
4004,0.171775
4006,0.170296
4008,0.161055
4010,0.147865
4012,0.151160
4014,0.152523
4016,0.154867
4018,0.166968
4020,0.156090
4022,0.157647
4024,0.165506
4026,0.167968
4028,0.159517
4030,0.152526
4032,0.180356
4034,0.176272
4036,0.159503
4038,0.150886
4040,0.153327
4042,0.150455
4044,0.157323
4046,0.151475
4048,0.158847
4050,0.156057
4052,0.155641
4054,0.154049
